MNTH,CIRCLE,DIVNAME,SDNAME,SECNAME,AREANAME,CAT,CATDESC,TOTSERVICES,BILLDSRVS,UNITS,LOAD
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,RACHALOOR,5,AGRICULTURAL,256,172.0,0.0,969.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,SAIREDDY GUDA,5,AGRICULTURAL,145,125.0,1250.0,545.63
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,SARASWATHI GUDA,5,AGRICULTURAL,51,48.0,0.0,191.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,SARLARAO PALLY,5,AGRICULTURAL,82,66.0,0.0,307.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,THIMMAIPALLY,5,AGRICULTURAL,51,38.0,0.0,191.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,THIMMAPUR,5,AGRICULTURAL,337,224.0,5625.0,1303.13
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,TURKAGUDA,5,AGRICULTURAL,14,11.0,0.0,52.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,,5,AGRICULTURAL,2,2.0,0.0,7.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,AKKONPALLY,5,AGRICULTURAL,114,77.0,0.0,415.13
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,ALMASGUDA (M),5,AGRICULTURAL,71,33.0,0.0,271.88
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,AMEERPET,5,AGRICULTURAL,182,121.0,1250.0,682.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,ARSIGUDA,5,AGRICULTURAL,161,115.0,625.0,603.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,D G THANDA,5,AGRICULTURAL,3,3.0,0.0,11.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,DABBILIGUDA,5,AGRICULTURAL,94,58.0,2500.0,352.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,DILWARIGUDA,5,AGRICULTURAL,32,23.0,0.0,121.88
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,DUBBACHERLA,5,AGRICULTURAL,225,158.0,3501.0,845.63
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,ENAMIDI THANDA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,GANGARAM,5,AGRICULTURAL,174,125.0,0.0,651
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,GHATPALLY,5,AGRICULTURAL,218,171.0,3750.0,823.13
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,GOLLUR,5,AGRICULTURAL,176,135.0,4523.0,678.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,5,AGRICULTURAL,50,36.0,0.0,191.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,K B THANDA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,K C THANDA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,K K BASTHI (M),5,AGRICULTURAL,36,20.0,0.0,135
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,KALVAKOLE,5,AGRICULTURAL,105,59.0,0.0,393.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,KODLA PODKAL,5,AGRICULTURAL,264,147.0,1250.0,992.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,KOLLAPADAKAL,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,KONGRA KURDU,5,AGRICULTURAL,272,231.0,1875.0,1040.63
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,MAHESHWARAM,5,AGRICULTURAL,541,413.0,0.0,2033.63
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,MANIKYAMMA GUDA,5,AGRICULTURAL,67,51.0,0.0,255
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,MANIKYAMMAGUDA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,MANKAL,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,MANKHAL,5,AGRICULTURAL,580,420.0,2500.0,2248.13
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,MANSAN PALLY,5,AGRICULTURAL,268,209.0,834.0,1005
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,MOHABATH NAGAR,5,AGRICULTURAL,92,67.0,1870.0,342
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,MOHABATHNAGAR,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,NAGARAM,5,AGRICULTURAL,302,238.0,2500.0,1131
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,NAGIREDDY PALLY,5,AGRICULTURAL,144,115.0,2500.0,550.13
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,NAGIREDDYPALLY,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,NANDIPALLY,5,AGRICULTURAL,127,91.0,2500.0,476.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,NEW THUKKUGUDA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,PEDDA THANDA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,PENDYAL,5,AGRICULTURAL,228,168.0,5625.0,859.13
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,PORANDLA,5,AGRICULTURAL,139,85.0,3125.0,525
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,RAMACHANDRA GUDA,5,AGRICULTURAL,10,10.0,0.0,37.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,RAVIRYAL,5,AGRICULTURAL,304,254.0,5625.0,1140.38
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SARDAR NAGAR,5,AGRICULTURAL,106,60.0,1875.0,421.88
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SIRIGIRIPOOR,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SIRIGIRIPUR,5,AGRICULTURAL,190,157.0,0.0,717
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SRINAGAR,5,AGRICULTURAL,175,112.0,5000.0,667.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SUBHANPUR,5,AGRICULTURAL,125,79.0,0.0,474.38
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,THUKKUGUDA,5,AGRICULTURAL,109,55.0,0.0,430.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,THUMMALOOR,5,AGRICULTURAL,567,393.0,1250.0,2122.88
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,TUPRAKURDU,5,AGRICULTURAL,158,123.0,0.0,591.38
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,VENKANNAGUDA,5,AGRICULTURAL,23,18.0,0.0,86.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,ALI NAGAR,5,AGRICULTURAL,1,,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,BALAPUR,5,AGRICULTURAL,205,79.0,0.0,840.38
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,ERRAKUNTA,5,AGRICULTURAL,60,10.0,0.0,241.88
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,JALPALLY,5,AGRICULTURAL,131,52.0,625.0,495
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,KOTHAPET (CPT),5,AGRICULTURAL,5,1.0,0.0,18.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,MALLAPUR,5,AGRICULTURAL,3,2.0,0.0,11.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,MAMIDIPALLY,5,AGRICULTURAL,275,70.0,0.0,1051.88
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,PAHADI SHAREEF,5,AGRICULTURAL,25,7.0,0.0,99.38
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,RENUKAPUR,5,AGRICULTURAL,37,14.0,0.0,148.13
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,ROYAL COLONY,5,AGRICULTURAL,1,1.0,625.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,S P MAKTHA,5,AGRICULTURAL,43,36.0,0.0,161.25
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SHAHEEN NAGAR,5,AGRICULTURAL,2,,0.0,7.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,VENKATAPUR,5,AGRICULTURAL,2,1.0,0.0,7.5
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,WADI MUSTAFA,5,AGRICULTURAL,1,,0.0,3.75
2019-06-30,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,,5,AGRICULTURAL,1,1.0,625.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,BRUNDAVAN COLONY,5,AGRICULTURAL,2,,0.0,7.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,DURGA NAGAR,5,AGRICULTURAL,11,1.0,0.0,41.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,5,AGRICULTURAL,113,19.0,6700.0,453.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,HOUSING BOARD COLONY,5,AGRICULTURAL,1,,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,LAXMIGUDA,5,AGRICULTURAL,23,8.0,0.0,86.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAM RAI,5,AGRICULTURAL,74,34.0,1020.0,303.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SHAMSHABAD,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,KATEDAN,5,AGRICULTURAL,3,,0.0,13.13
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,SAIFY COLONY,5,AGRICULTURAL,2,2.0,0.0,7.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,SHASTRIPURAM,5,AGRICULTURAL,30,4.0,0.0,116.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,E BANDLAGUDA,5,AGRICULTURAL,37,5.0,0.0,139.13
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,JANGEERABAD,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,ADHARSHA NAGAR,5,AGRICULTURAL,1,,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,BAIRAGI GUDA,5,AGRICULTURAL,3,,0.0,11.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,GANDAMGUDA,5,AGRICULTURAL,21,2.0,0.0,78.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,HIMAYATH SAGAR,5,AGRICULTURAL,46,16.0,10072.0,174.38
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,HYDERSHAKOTE,5,AGRICULTURAL,17,,0.0,63.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,PERAM CHERU,5,AGRICULTURAL,9,,0.0,33.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,R BUNDLA GUDA,5,AGRICULTURAL,61,3.0,250.0,230.63
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,BANSILAL NAGAR,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,BUDWEL,5,AGRICULTURAL,37,18.0,0.0,138.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,DARGAKHALIZKHANGUDA,5,AGRICULTURAL,13,4.0,847.0,48.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,GANDHI NAGAR,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,KISMATH PUR,5,AGRICULTURAL,79,46.0,283.0,296.63
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,RAJENDRA NAGAR,5,AGRICULTURAL,61,48.0,23721.0,262.13
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,SAI BABA COLONY,5,AGRICULTURAL,2,2.0,854.0,7.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY,5,AGRICULTURAL,3,2.0,0.0,11.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,BHAVANI COLONY,5,AGRICULTURAL,9,,0.0,56.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,CHINTALMET,5,AGRICULTURAL,28,10.0,0.0,105
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,K SHIVRAM PALLY,5,AGRICULTURAL,72,22.0,0.0,276
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,WEEKER SECTION COLONY,5,AGRICULTURAL,1,,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,AIRPORT COLONY,5,AGRICULTURAL,2,,0.0,7.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,AMMAPALLY,5,AGRICULTURAL,44,37.0,163.0,165
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,ANANTH REDDY GUDA,5,AGRICULTURAL,72,,0.0,270
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,BAHADUR GUDA,5,AGRICULTURAL,264,244.0,3750.0,990
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,GOLKONDA KALAN,5,AGRICULTURAL,234,206.0,1776.0,879.38
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,GOLKONDA KHURD,5,AGRICULTURAL,77,71.0,625.0,290.63
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,GOLLA PALLY,5,AGRICULTURAL,231,91.0,0.0,881.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,HAMEEDULLA NAGAR,5,AGRICULTURAL,158,142.0,625.0,592.88
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,KAVVA GUDA,5,AGRICULTURAL,170,143.0,3734.0,644.05
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,KAVVAGUDA,5,AGRICULTURAL,2,2.0,0.0,66.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,KB DODDI,5,AGRICULTURAL,31,26.0,0.0,116.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,KOTHWALGUDA,5,AGRICULTURAL,338,292.0,3125.0,1291.88
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,MADHURA NAGAR,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,NARKODA,5,AGRICULTURAL,309,252.0,0.0,1198.13
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,NARKUDA,5,AGRICULTURAL,2,2.0,0.0,7.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,POCHETTI GUDA,5,AGRICULTURAL,25,24.0,0.0,96.38
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,RAI KUNTA,5,AGRICULTURAL,41,24.0,5000.0,174.38
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,RALLAGUDA,5,AGRICULTURAL,109,75.0,667.0,448.13
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,RASHEED GUDA,5,AGRICULTURAL,74,63.0,0.0,285
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,RASHEEDGUDA,5,AGRICULTURAL,5,5.0,0.0,26.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,RB NAGAR,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SANGI GUDA,5,AGRICULTURAL,90,86.0,0.0,342
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SAYEED GUDA,5,AGRICULTURAL,64,53.0,0.0,247.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SHAMSHABAD,5,AGRICULTURAL,294,285.0,0.0,1165.88
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SIDDANTHI,5,AGRICULTURAL,2,1.0,0.0,9.38
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SULTHANPALLY,5,AGRICULTURAL,135,120.0,2753.0,523.13
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,BOTIGUDA,5,AGRICULTURAL,14,14.0,0.0,52.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,CHERLA GUDA,5,AGRICULTURAL,33,32.0,0.0,125.63
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,CHOWDERGUDA,5,AGRICULTURAL,113,95.0,0.0,423.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,GANDI GUDA,5,AGRICULTURAL,106,99.0,1389.0,406.88
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,GHANSIMIYA GUDA,5,AGRICULTURAL,87,86.0,0.0,326.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,JUKAL,5,AGRICULTURAL,250,245.0,0.0,938.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,KACHARAM,5,AGRICULTURAL,145,119.0,0.0,547.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,KAVELIGUDA,5,AGRICULTURAL,34,34.0,0.0,127.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,KISHAN GUDA,5,AGRICULTURAL,31,29.0,0.0,114.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,MADANPALLY,5,AGRICULTURAL,195,154.0,4816.0,750
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,MALKARAM,5,AGRICULTURAL,205,204.0,1498.0,773.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,MUCHINTAL,5,AGRICULTURAL,174,124.0,0.0,652.5
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,NANAJI POOR,5,AGRICULTURAL,115,112.0,0.0,431.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PALMAKOLE,5,AGRICULTURAL,207,205.0,2608.0,793.13
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PEDDA TOOPRA,5,AGRICULTURAL,179,144.0,0.0,669.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PEDDATOOPRAN,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PILLAMGUDA,5,AGRICULTURAL,36,36.0,0.0,135
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,RAMANUJAPOOR,5,AGRICULTURAL,281,276.0,1250.0,1053.75
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,RAYANNAGUDA,5,AGRICULTURAL,50,47.0,625.0,225
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHANKARAPURAM,5,AGRICULTURAL,99,88.0,0.0,375
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHAPUR,5,AGRICULTURAL,439,393.0,625.0,1687.88
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SIRSILMAKHTA,5,AGRICULTURAL,35,33.0,0.0,131.25
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,TONDU PALLY,5,AGRICULTURAL,175,166.0,625.0,699
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,UTTPALLY,5,AGRICULTURAL,56,53.0,0.0,211.88
2019-06-30,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,,5,AGRICULTURAL,2,2.0,0.0,7.5
2019-06-30,RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KESHAMPET,ALWAL,5,AGRICULTURAL,224,190.0,0.0,840
2019-06-30,RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KESHAMPET,BHAIRKHANPALLY,5,AGRICULTURAL,175,159.0,0.0,656.25
2019-06-30,RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KESHAMPET,BODHANAMPALLY,5,AGRICULTURAL,94,86.0,0.0,352.5
2019-06-30,RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KESHAMPET,CHINTAKUNTAPALLY,5,AGRICULTURAL,117,115.0,0.0,438.75
2019-06-30,RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KESHAMPET,CHOWDARGUDA-KP,5,AGRICULTURAL,12,12.0,0.0,45
